Index,Direction,Type,Format,Frame ID,Length,Datas(Hex),Status,Time
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.239.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.336.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:02:34.337.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:34.338.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.339.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.436.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:02:34.437.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 75 00 00 ,Success,00:02:34.438.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.439.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.536.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:02:34.537.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:34.538.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.539.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.636.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:02:34.637.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:02:34.638.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.639.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.736.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A4 00 00 ,Success,00:02:34.737.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7C 00 00 ,Success,00:02:34.738.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.739.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.836.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A1 00 00 ,Success,00:02:34.837.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:34.838.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.839.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.936.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:02:34.937.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7C 00 00 ,Success,00:02:34.938.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.939.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.036.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:02:35.037.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7C 00 00 ,Success,00:02:35.038.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.039.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.136.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:02:35.137.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7C 00 00 ,Success,00:02:35.138.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.139.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.236.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A4 00 00 ,Success,00:02:35.237.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7C 00 00 ,Success,00:02:35.238.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.239.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.336.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A1 00 00 ,Success,00:02:35.337.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 87 00 00 ,Success,00:02:35.338.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.339.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.436.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A0 00 00 ,Success,00:02:35.437.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 81 00 00 ,Success,00:02:35.438.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.439.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.536.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A3 00 00 ,Success,00:02:35.537.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7C 00 00 ,Success,00:02:35.538.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.539.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.636.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:02:35.637.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7B 00 00 ,Success,00:02:35.638.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.639.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.736.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A5 00 00 ,Success,00:02:35.737.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 88 00 00 ,Success,00:02:35.738.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.739.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.836.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A3 00 00 ,Success,00:02:35.837.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 88 00 00 ,Success,00:02:35.838.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.839.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:35.936.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:02:35.937.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 85 00 00 ,Success,00:02:35.938.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:35.939.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.036.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A1 00 00 ,Success,00:02:36.037.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7F 00 00 ,Success,00:02:36.038.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:36.039.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.136.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:02:36.137.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:36.138.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:36.139.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.236.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A3 00 00 ,Success,00:02:36.237.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 84 00 00 ,Success,00:02:36.238.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:36.239.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.336.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4C 00 00 11 A3 00 00 ,Success,00:02:36.337.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:36.338.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:36.339.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.436.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A0 00 00 ,Success,00:02:36.437.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:02:36.438.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:36.439.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.536.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A1 00 00 ,Success,00:02:36.537.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:36.538.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:36.539.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:36.636.700
