Index,Direction,Type,Format,Frame ID,Length,Datas(Hex),Status,Time
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:06.654.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:06.655.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 91 00 00 ,Success,00:00:06.656.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:06.657.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:06.754.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:06.755.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 92 00 00 ,Success,00:00:06.756.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:06.757.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:06.854.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:06.855.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 91 00 00 ,Success,00:00:06.856.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:06.857.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:06.954.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:06.955.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:06.956.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:06.957.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.054.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.055.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:07.056.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.057.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.154.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.155.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 93 00 00 ,Success,00:00:07.156.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.157.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.254.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.255.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 99 00 00 ,Success,00:00:07.256.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.257.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.354.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.355.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:07.356.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.357.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.454.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.455.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9E 00 00 ,Success,00:00:07.456.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.457.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.554.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.555.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 99 00 00 ,Success,00:00:07.556.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.557.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.654.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.655.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9E 00 00 ,Success,00:00:07.656.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.657.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.754.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.755.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 98 00 00 ,Success,00:00:07.756.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.757.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.854.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.855.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9B 00 00 ,Success,00:00:07.856.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.857.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:07.954.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:07.955.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:07.956.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:07.957.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.054.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.056.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 99 00 00 ,Success,00:00:08.056.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.058.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.154.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.156.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 98 00 00 ,Success,00:00:08.157.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.158.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.254.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.256.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:08.257.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.258.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.354.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.356.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 93 00 00 ,Success,00:00:08.357.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.358.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.454.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.456.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:08.457.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.458.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.554.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.556.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:08.557.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.558.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.654.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.656.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:08.657.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.658.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.755.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.756.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:08.757.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.758.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.855.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.856.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:08.857.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.858.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:08.955.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:08.956.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:08.957.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:08.958.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.055.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.056.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:09.057.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.058.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.155.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.156.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:09.157.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.158.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.255.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.256.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 90 00 00 ,Success,00:00:09.257.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.258.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.355.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.356.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 99 00 00 ,Success,00:00:09.357.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.358.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.455.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.456.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 99 00 00 ,Success,00:00:09.457.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.458.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.555.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.556.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 8B 00 00 ,Success,00:00:09.557.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.558.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.655.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.656.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 8E 00 00 ,Success,00:00:09.657.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.658.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.755.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.756.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 90 00 00 ,Success,00:00:09.757.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.758.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.855.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.856.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 92 00 00 ,Success,00:00:09.857.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.858.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:09.955.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:09.956.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 90 00 00 ,Success,00:00:09.957.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:09.958.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.055.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.056.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9C 00 00 ,Success,00:00:10.057.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.058.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.155.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.156.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:10.157.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.158.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.255.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.256.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:10.257.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.258.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.355.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.356.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 8A 00 00 ,Success,00:00:10.357.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.358.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.455.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.456.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9B 00 00 ,Success,00:00:10.457.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.458.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.555.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.556.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 93 00 00 ,Success,00:00:10.557.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.558.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.655.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.656.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 99 00 00 ,Success,00:00:10.657.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.658.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.755.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.756.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:10.757.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.758.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.855.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.856.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 98 00 00 ,Success,00:00:10.857.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.858.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:10.955.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:10.956.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 99 00 00 ,Success,00:00:10.957.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:10.958.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.055.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.056.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 90 00 00 ,Success,00:00:11.057.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.058.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.155.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.156.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 92 00 00 ,Success,00:00:11.157.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.158.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.255.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.256.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9D 00 00 ,Success,00:00:11.257.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.258.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.355.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.356.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9C 00 00 ,Success,00:00:11.357.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.358.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.455.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.456.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 99 00 00 ,Success,00:00:11.457.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.458.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.555.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.556.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9E 00 00 ,Success,00:00:11.557.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.558.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.655.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.656.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9B 00 00 ,Success,00:00:11.657.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.658.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.755.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.756.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:11.757.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.758.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.855.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.856.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 8E 00 00 ,Success,00:00:11.857.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.858.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:11.955.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:11.956.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 93 00 00 ,Success,00:00:11.957.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:11.958.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.055.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.056.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:12.057.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.058.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.155.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.156.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:12.157.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.158.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.255.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.256.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 95 00 00 ,Success,00:00:12.257.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.258.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.355.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.356.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 98 00 00 ,Success,00:00:12.357.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.358.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.455.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.456.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 93 00 00 ,Success,00:00:12.457.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.458.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.555.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.556.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 93 00 00 ,Success,00:00:12.557.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.558.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.655.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.656.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:12.657.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.658.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.755.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.756.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 8E 00 00 ,Success,00:00:12.757.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.758.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.855.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.856.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 90 00 00 ,Success,00:00:12.857.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.858.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:12.955.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:12.956.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:12.957.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:12.958.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:13.055.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:13.056.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 93 00 00 ,Success,00:00:13.057.900
