Index,Direction,Type,Format,Frame ID,Length,Datas(Hex),Status,Time
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 84 00 00 ,Success,00:00:17.927.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:17.928.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.025.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.026.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 84 00 00 ,Success,00:00:18.027.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.028.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.125.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.126.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8A 00 00 ,Success,00:00:18.127.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.128.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.225.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.226.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 83 00 00 ,Success,00:00:18.227.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.228.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.325.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.326.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 08 FC 0D 86 00 00 ,Success,00:00:18.327.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.328.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.425.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.426.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 81 00 00 ,Success,00:00:18.427.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.428.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.525.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.526.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 87 00 00 ,Success,00:00:18.527.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.528.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.625.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.626.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 7D 00 00 ,Success,00:00:18.627.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.628.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.725.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.726.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 7D 00 00 ,Success,00:00:18.727.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.728.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.825.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.826.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 80 00 00 ,Success,00:00:18.827.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.828.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:18.925.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:18.926.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 7B 00 00 ,Success,00:00:18.927.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:18.928.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.025.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.026.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 86 00 00 ,Success,00:00:19.027.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.028.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.125.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.126.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 83 00 00 ,Success,00:00:19.127.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.128.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.225.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.226.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 84 00 00 ,Success,00:00:19.227.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.228.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.325.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.326.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 86 00 00 ,Success,00:00:19.327.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.328.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.425.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.426.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 89 00 00 ,Success,00:00:19.427.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.428.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.525.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.526.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 86 00 00 ,Success,00:00:19.527.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.528.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.625.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.626.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 08 FC 0D 87 00 00 ,Success,00:00:19.627.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.628.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.725.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.726.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8A 00 00 ,Success,00:00:19.727.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.728.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.825.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.826.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 87 00 00 ,Success,00:00:19.827.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.828.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:19.925.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:19.926.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 83 00 00 ,Success,00:00:19.927.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.928.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.025.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.026.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 86 00 00 ,Success,00:00:20.027.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.028.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.125.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.126.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8A 00 00 ,Success,00:00:20.127.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.128.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.225.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.226.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 08 FC 0D 8A 00 00 ,Success,00:00:20.227.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.228.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.325.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.326.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8F 00 00 ,Success,00:00:20.327.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.328.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.425.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.426.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 93 00 00 ,Success,00:00:20.427.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.428.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.525.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.526.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8D 00 00 ,Success,00:00:20.527.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.528.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.625.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.626.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8D 00 00 ,Success,00:00:20.627.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.628.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.725.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.726.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8F 00 00 ,Success,00:00:20.727.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.728.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.825.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.826.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8D 00 00 ,Success,00:00:20.827.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.828.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.925.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.926.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 92 00 00 ,Success,00:00:20.927.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.928.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.025.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.026.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8F 00 00 ,Success,00:00:21.027.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.028.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.125.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.126.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 90 00 00 ,Success,00:00:21.127.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.128.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.225.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.226.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 93 00 00 ,Success,00:00:21.227.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.228.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.325.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.326.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 89 00 00 ,Success,00:00:21.327.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.328.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.425.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.426.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8F 00 00 ,Success,00:00:21.427.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.428.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.525.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.526.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8C 00 00 ,Success,00:00:21.527.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.528.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.625.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.626.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 92 00 00 ,Success,00:00:21.627.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.628.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.725.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.726.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 92 00 00 ,Success,00:00:21.727.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.728.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.825.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.826.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 87 00 00 ,Success,00:00:21.827.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.828.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.925.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.926.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8F 00 00 ,Success,00:00:21.927.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.928.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.025.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.027.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 08 FC 0D 92 00 00 ,Success,00:00:22.028.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.029.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.125.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.127.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8C 00 00 ,Success,00:00:22.128.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.129.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.225.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.227.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 93 00 00 ,Success,00:00:22.228.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.229.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.325.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.327.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 93 00 00 ,Success,00:00:22.328.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.329.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.425.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.427.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 08 FC 0D 92 00 00 ,Success,00:00:22.428.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.429.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.525.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.527.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 89 00 00 ,Success,00:00:22.528.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.529.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.626.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.627.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 08 FC 0D 8F 00 00 ,Success,00:00:22.628.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.629.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.726.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.727.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8F 00 00 ,Success,00:00:22.728.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.729.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.826.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.827.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8D 00 00 ,Success,00:00:22.828.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.829.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.926.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.927.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 08 FC 0D 93 00 00 ,Success,00:00:22.928.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.929.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.026.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.027.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 08 FC 0D 8D 00 00 ,Success,00:00:23.028.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.029.200
